"TABLA_PUENTE_ID","SISTEMA_ORIGEN","TIPO_DOCUMENTO","TIPO_MOVIMIENTO","UNIDAD_NEGOCIO_ORIGEN","NOMBRE_FISCAL_ORIGEN","EMPRESA_ORIGEN","RFC_ORIGEN","UNIDAD_NEGOCIO_DESTINO","NOMBRE_FISCAL_DESTINO","EMPRESA_DESTINO","RFC_DESTINO","SUCURSAL_VENTA","NUMERO_DOCUMENTO","FECHA_MOVIMIENTO","REFERENCIA_APLICACION","ADICIONAL1","ADICIONAL2","ADICIONAL3","ADICIONAL4","ADICIONAL5","ADICIONAL6","ADICIONAL7","ADICIONAL8","ADICIONAL9","ADICIONAL10","ESTATUS","DETALLE_ERROR","CREATION_DATE","CREATED_BY","LAST_UPDATE_DATE","LAST_UPDATED_BY","LAST_UPDATE_LOGIN","ESTATUSAP"
968935,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","2892115ERP1MSERTF",28/09/21,"473715","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968936,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SUR","2892125ERP1MSERTF",28/09/21,"473716","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968937,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","28921277ERP4MSERTF",28/09/21,"473717","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968938,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","2892115ERP4MSERTF",28/09/21,"473718","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968939,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","28921277ERP1MSERTF",28/09/21,"473719","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968940,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","2892117ERP1MSERTF",28/09/21,"473720","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968941,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CNORTE","28921279ERP1MSERTF",28/09/21,"473721","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968942,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CHOL","2892121ERP1MSERTF",28/09/21,"473722","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968943,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","WEB","28921115ERP4MSERTF",28/09/21,"473723","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968944,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAR","2892120TPP1MSTPTF",28/09/21,"473724","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968788,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","2892117ERP04SERTF",28/09/21,"473633","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968789,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","2892115ERP01SERTF",28/09/21,"473634","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968790,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CNORTE","28921279ERP01SERTF",28/09/21,"473635","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968791,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","WEB","28921115ERP04AERTF",28/09/21,"473636","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968792,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","AERO","2892119ERP04AERTF",28/09/21,"473637","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968793,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","AERO","2892119ERP01AERTF",28/09/21,"473638","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968794,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAR","2892120ERT04ITPTF",28/09/21,"473639","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968795,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","CAR","2892120ERT04ITP*",28/09/21,"968795","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968796,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CHOL","2892121ERT04ITPTF",28/09/21,"473640","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968797,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","CHOL","2892121ERT04ITP*",28/09/21,"968797","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968798,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAPU","2892115TPP01ITPTF",28/09/21,"473641","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968799,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","2892115ERP04PERTF",28/09/21,"473642","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968800,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","2892118ERP44PERTF",28/09/21,"473643","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968801,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPSETEX","28921113ERP01PERTF",28/09/21,"473644","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968802,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","PASDEST","28921277TPP01GTTP1TF",28/09/21,"473645","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968803,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAPSETEX","28921113TPP01BTPTF",28/09/21,"473646","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968804,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","WEB","28921115ERP04SERTF",28/09/21,"473647","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968805,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SUR","2892125ERP44SERTF",28/09/21,"473648","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968806,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPSETEX","28921113ERP01SERTF",28/09/21,"473649","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968807,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAR","2892120ERP16SERTF",28/09/21,"473650","","4232","","","","","","","","","E","",30/09/21,,30/09/21,,,""
968808,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","AERO","2892119ERP44AERTF",28/09/21,"473651","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968809,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","2892115ERP04AERTF",28/09/21,"473652","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968810,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PSNDIEGO","28921156ERP04AERTF",28/09/21,"473653","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968811,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","28921277ERP44AERTF",28/09/21,"473654","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968812,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","28921277ERP16AERTF",28/09/21,"473655","","4232","","","","","","","","","E","",30/09/21,,30/09/21,,,""
968813,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PCHALCO","28921292ERT04ITPTF",28/09/21,"473656","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968814,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","PCHALCO","28921292ERT04ITP*",28/09/21,"968814","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968815,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","2892117ERT16ITPTF",28/09/21,"473657","","4232","","","","","","","","","E","",30/09/21,,30/09/21,,,""
968816,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","SMA","2892117ERT16ITP*",28/09/21,"968816","","","","","","","","","","","E","Linea sin configuracion: 1",30/09/21,,30/09/21,,,""
968817,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","WEB","28921115ERP04PERTF",28/09/21,"473658","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968818,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","2892115ERP44PERTF",28/09/21,"473659","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968819,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","2892118ERP01PERTF",28/09/21,"473660","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968820,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","28921277ERT04GTTP1TF",28/09/21,"473661","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968821,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla 1","TTP050504P51","","","","AMP521016875","PASDEST","28921277ERT04GTTP1*",28/09/21,"968821","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968822,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","WTC","2892191TPP01GTTP1TF",28/09/21,"473662","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968823,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAR","2892120ERP04SERTF",28/09/21,"473663","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968928,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAPUR","28092115TTPIRF",28/09/21,"968928","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968929,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","TAPOR","28092118TTPIRF",28/09/21,"968929","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968930,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAPUR","28092115TTPMRF",28/09/21,"968930","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968931,"TMS","FACTURA","PROPIO","TMS","CONTACTOS TERRESTRES SA DE CV","Contactos Terrestres 1","CTE060224DA3","","","","XAXX010101000","CAPUR","28092115CT1TRF",28/09/21,"968931","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968932,"TMS","FACTURA","PROPIO","TMS","CONTACTOS TERRESTRES SA DE CV","Contactos Terrestres","CTE060224DA3","","","","XAXX010101000","CAPUR","28092115CTNRF",28/09/21,"968932","","","","","","","","","","","E","Linea sin configuracion: 1",30/09/21,,30/09/21,,,""
968824,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","2892118ERP01SERTF",28/09/21,"473664","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968825,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","2892117ERP01SERTF",28/09/21,"473665","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968826,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PSNDIEGO","28921156ERP01AERTF",28/09/21,"473666","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968827,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","SMA","2892117TPP01ITPTF",28/09/21,"473667","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968828,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","2892118ERP04PERTF",28/09/21,"473668","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968829,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PSNDIEGO","28921156ERP04PERTF",28/09/21,"473669","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
969218,"ESTACIONAMIENTO","FACTURA","PROPIO","ESTACIONAMIENTO","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","ESTACIONAMEINTO CAPU","AMP521016875","","PUBLICO GENERAL","ESTRELLAROJA","XAXX010101000","CAPU","28092021CAPU",28/09/21,"28092021CAPU","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,1,""
969219,"ESTACIONAMIENTO","FACTURA","PROPIO","ESTACIONAMIENTO","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","ESTACIONAMIENTO 4PTE","AMP521016875","","PUBLICO GENERAL","ESTRELLAROJA","XAXX010101000","4PTE","280920214PTE",28/09/21,"280920214PTE","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,1,""
968947,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","PSNDIEGO","28921156TPP1MSTTP1TF",28/09/21,"473727","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968948,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","MIYANA","28921294ERT4MSTTP1TF",28/09/21,"473728","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968949,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla 1","TTP050504P51","","","","AMP521016875","MIYANA","28921294ERT4MSTTP1*",28/09/21,"968949","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968950,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","28921277ERT4MSTTP1TF",28/09/21,"473729","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968951,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla 1","TTP050504P51","","","","AMP521016875","PASDEST","28921277ERT4MSTTP1*",28/09/21,"968951","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968952,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPSETEX","28921113ERP1MSERTF",28/09/21,"473730","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968953,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAPSETEX","28921113TPP1MSTPTF",28/09/21,"473731","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968747,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAPU","2892115TPP01BTPTF",28/09/21,"473600","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968748,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","HUEJO","2892123ERP01SERTF",28/09/21,"473601","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968749,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","2892118ERP16SERTF",28/09/21,"473602","","4232","","","","","","","","","E","",30/09/21,,30/09/21,,,""
968750,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","2892115ERP16AERTF",28/09/21,"473603","","","","","","","","","","","E","Linea sin configuracion: 1",30/09/21,,30/09/21,,,""
968751,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","PCHALCO","28921292TPP01ITPTF",28/09/21,"473604","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968752,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","TAPO","2892118TPP01ITPTF",28/09/21,"473605","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968753,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAR","2892120TPP01ITPTF",28/09/21,"473606","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968754,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAR","2892120ERP04PERTF",28/09/21,"473607","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968755,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CNORTE","28921279ERP04PERTF",28/09/21,"473608","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968756,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PSNDIEGO","28921156ERP01PERTF",28/09/21,"473609","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968757,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","2892117ERT04BTPTF",28/09/21,"473610","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968758,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","SMA","2892117ERT04BTP*",28/09/21,"968758","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968759,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","2892115ERT04BTPTF",28/09/21,"473611","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968764,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","CAPU","2892115ERT04BTP*",28/09/21,"968764","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968766,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPSETEX","28921113ERT04BTPTF",28/09/21,"473617","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968767,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","CAPSETEX","28921113ERT04BTP*",28/09/21,"968767","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968768,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","2892117ERT16BTPTF",28/09/21,"473618","","4232","","","","","","","","","E","",30/09/21,,30/09/21,,,""
968769,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","SMA","2892117ERT16BTP*",28/09/21,"968769","","","","","","","","","","","E","Linea sin configuracion: 1",30/09/21,,30/09/21,,,""
968770,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAPSETEX","28921113TPP01MTPTF",28/09/21,"473619","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
968771,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAR","2892120ERP01SERTF",28/09/21,"473620","","4232","","","","","","","","","S","",30/09/21,,30/09/21,,,""
