ID_INTERFAZ,CD_UNIDAD_OPERATIVA,UNIDAD_OPERATIVA,SISTEMA_ORIGEN,TIPO_DOCUMENTO,TIPO_MOVIMIENTO,COORDINADO,IMPUESTO,ORIGEN_TRANSACCION,TIPO_TRANSACCION_AR,METODO_RECIBO,UNIDAD_NEGOCIO_ORIGEN,NOMBRE_FISCAL_ORIGEN,EMPRESA_ORIGEN,RFC_ORIGEN,UNIDAD_NEGOCIO_DESTINO,NOMBRE_FISCAL_DESTINO,EMPRESA_DESTINO,RFC_DESTINO,SUCURSAL_VENTA,ORIGEN_SERVICIO,DESTINO_SERVICIO,SERVICIO,CONCEPTO_MODALIDAD,FORMA_PAGO,SUMARIZADO,APLICA_AR,APLICA_AP,CUENTA_INGRESOS,CUENTA_COBRAR,CUENTA_IMPUESTO,CUENTA_RETENCION,CUENTA_AP,ADICIONAL1,ADICIONAL2,ADICIONAL3,ADICIONAL4,ADICIONAL5,ADICIONAL6,ADICIONAL7,ADICIONAL8,ADICIONAL9,ADICIONAL10,CREATION_DATE,CREATED_BY,LAST_UPDATE_DATE,LAST_UPDATED_BY,LAST_UPDATE_LOGIN,CUENTA_INGRESOS_DESC,CUENTA_COBRAR_DESC,CUENTA_IMPUESTO_DESC,CUENTA_RETENCION_DESC,CUENTA_AP_DESC,MEMO_LINE,RECEIPT_METHOD_ID,ORGANIZATION_ID,UNIDAD_OPERATIVA_DESTINO,AP_TERCEROS,CONCILIACION,PREFIJO_CONC,MASCARA_CONC,SUBFIJO_CONC,FRECUENCIA_CONC,TOLERANCIA_CONC
3439,,CONTERSA_BU,TMS,FACTURA,PROPIO,,TAS-IVAEXE,FACTURAS CONTERSA,TRANSACCIONES CT TMS,,,,,CTE060224DA3,,,,XAXX010101000,4PTE,,,VENTAS MISCELANEAS,DIFERENCIA POR HO,EFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMS-VENTASMISCELANEAS-CARGOCAMBIODEHORARIO ,,3E+14,,,,,,,,
3548,,CONTERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES CT TMS,,,,,CTE060224DA3,,,,,CAPSETEX,,,SERVICIO DE EVENTOS CT,,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-SERVICIO DE TURISMO CT---EFE-,,3E+14,,,,,,,,
3549,,CONTERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES CT TMS,,,,,CTE060224DA3,,,,,PASDEST,,,SERVICIO DE EVENTOS CT,,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-SERVICIO DE TURISMO CT---EFE-,,3E+14,,,,,,,,
3550,,CONTERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES CT TMS,,,,,CTE060224DA3,,,,,ZOCALO,,,SERVICIO DE EVENTOS CT,,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-SERVICIO DE TURISMO CT---EFE-,,3E+14,,,,,,,,
3806,,TTP_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION TTP TMS,SANTANDER_8285,,,,TTP050504P51,,,,,PSNDIEGO,,,VENTAS MISCELANEAS,DIFERENCIA POR HO,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,4.04181E+16,1,,,,,,TMS-VENTAS MISC-DIFERENCIA POR HO-TTP-EFE-AR_16,,3E+14,,,SI,,DDMMRRRR,PSDGT,D,
4410,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,,,,,AMP521016875,,,,XAXX010101000,TAPO,,,VENTAS MISCELANEAS,AUDIFONO CORTESIA,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-VENTAS MISCELANEAS-AUDIFONOS AEROPUERTO--EFE-,,3E+14,,,,,,,,
3438,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,TAS-IVAEXE,FACTURAS AMPERSA,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,CTE060224DA3,ZOCALO,,,SERVICIO DE TURISMO CT1,,BBV,,SI,SI,,,,,,,,,,,,,,,,,1,,4.04181E+16,1,,,,,,TMS-SERVICIO DE TURISMO TRANVIA CT1---BBV-AR_IVA_E,,3E+14,CONTERSA_BU,3E+14,SI,AFIL.-009627191-,DDMMRRRR,,D,
2737,102,CONTERSA_BU,TMS,FACTURA,PROPIO,,TAS-IVAEXE,FACTURAS CONTERSA,TRANSACCIONES CT TMS,,,,,CTE060224DA3,,,,XAXX010101000,PSNDIEGO,,,PULLMAN PRIMERA CLASE CT,,EFE,,SI,,05-00-00-1199-000-00-0000-2204101-0000-00000,05-00-00-1105-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,CONTACTOS-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,CONTACTOS-NA-NA-CAPU-NA-NA-NA-Cofre-NA-NA,,,,TMS-PULLMAN PRIMERA CLASE CT---EFE-AR_IVA_EXENTO,,3E+14,,,,,,,,
3285,,AMPERSA_BU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,TMS-PULLMAN PRIMERA CLASE---EFE-AR_IVA16,,3E+14,,,,,,,,
665,,CONTERSA_BU,,,PROPIO,,,,,,,,,CTE060224DA3,,,,,TODOS,,,,,TCR,,NO,,,,,,,,,,,,,,,,,,1,,-1,,,,,,,,,3E+14,,,,,,,,
667,,CONTERSA_BU,,,PROPIO,,,,,,,,,CTE060224DA3,,,,,4 PONIENTE,,,RENTA DE UNIDADES,,TCR,,NO,,,,,,,,,,,,,,,,,,1,,-1,,,,,,,,,3E+14,,,,,,,,
2764,103,TTP_BU,TMS,FACTURA,PROPIO,,TAS-IVAEXE,FACTURAS TTP,TRANSACCION TTP TMS,,,,,TTP050504P51,,,,XAXX010101000,CHALCO,,,DIRECTO TTP,,EFE,,SI,NO,11-00-00-1199-000-00-0000-2204101-0000-00000,11-00-00-1402-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,TTP-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,TTP-NA-NA-Chalco-NA-NA-NA-Cofre-NA-NA,,,,TMS-DIRECTO TTP---EFE-AR_IVA_16,,3E+14,,,,,,,,
3409,102,CONTERSA_BU,PORTAL*,FACTURA,INTERCOS,,TAS-IVAEXE,FACTURAS CONTERSA,TRANSACCION INTER CT,,,,,CTE060224DA3,,,,AMP521016875,4PTE,,,SERVICIO DE EVENTOS CT,TERCEROS-ER,BBV,,SI,SI,05-00-00-1199-000-00-0000-2204101-0000-00000,05-00-01-1199-000-00-0000-1111007-0000-00000,,,02-03-0000-00-2214,,,,,,,,,,,,-1,,-1,1,,,,,,PORTAL*-SERVICIO DE TURISMO CT-TERCEROS-ER--BBV-AR,,3E+14,,,,,,,,
3410,102,CONTERSA_BU,PORTAL*,FACTURA,INTERCOS,,TAS-IVAEXE,FACTURAS CONTERSA,TRANSACCION INTER CT,,,,,CTE060224DA3,,,,AMP521016875,SMAB,,,SERVICIO DE TURISMO CT,TERCEROS-ER,BBV,,SI,SI,05-00-00-1199-000-00-0000-2204101-0000-00000,05-00-01-1199-000-00-0000-1111007-0000-00000,,,02-03-0000-00-2214,,,,,,,,,,,,-1,,-1,1,AMPERSA-NA-CONTACTOS-Administración-Administrativos-NA-NA-Ing. por Arrendamiento de-NA-NA,CONTACTOS-NA-AMPERSA-Administración-NA-NA-NA-Traspasos  de Filiales-NA-NA,,,AMPERSA-NA-CONTACTOS-Administración-NA-NA-NA-Venta a terceros-NA-NA,PORTAL*-SERVICIO DE TURISMO CT-TERCEROS-ER--BBV-AR,,3E+14,,,,,,,,
3411,102,CONTERSA_BU,PORTAL*,FACTURA,INTERCOS,,TAS-IVAEXE,FACTURAS CONTERSA,TRANSACCION INTER CT,,,,,CTE060224DA3,,,,AMP521016875,AERO,,,SERVICIO DE TURISMO TRANVIA CT1,TERCEROS-ER,BBV,,SI,SI,05-00-00-1199-000-00-0000-2204101-0000-00000,05-00-01-1199-000-00-0000-1111007-0000-00000,,,02-03-0000-00-2214,,,,,,,,,,,,-1,,-1,1,AMPERSA-NA-CONTACTOS-Administración-Administrativos-NA-NA-Ing. por Arrendamiento de-NA-NA,CONTACTOS-NA-AMPERSA-Administración-NA-NA-NA-Traspasos  de Filiales-NA-NA,,,AMPERSA-NA-CONTACTOS-Administración-NA-NA-NA-Venta a terceros-NA-NA,PORTAL*-SERVICIO DE TURISMO TRANVIA CT1-TERCEROS-E,,3E+14,,,,,,,,
3412,103,TTP_BU,PORTAL*,FACTURA,INTERCOS,,TAS-IVAEXE,FACTURAS TTP,TRANSACCION INTER TT,,,,,TTP050504P51,,,,AMP521016875,STAFE,,,VENTAS MISCELANEAS,CARGO POR CAMBIO DE HORARIO,BBV,,SI,SI,11-00-00-1101-000-00-0000-6600110-0000-00000,11-00-01-1199-000-00-0000-1111007-0000-00000,,,02-04-0000-00-2214,,,,,,,,,,,,1,,4.04181E+16,1,,,,,,TMS-VENTAS MIS-CARGO POR CAMBIO DE HORARIO-IVA-16,,3E+14,,,,,,,,
3846,,TTP_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION TTP TMS,SANTANDER_8285,,,,TTP050504P51,,,,,STAFE,,,VENTAS MISCELANEAS,DIRECTO TTP TTP,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,4.04181E+16,1,,,,,,TMS-VENTAS MISCELANEAS-DIRECTO TTP TTP--EFE-AR_IVA,,3E+14,,,SI,,DDMMRRRR,STAF,S,
3766,,TTP_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION TTP TMS,,,,,TTP050504P51,,,,,CAR,,,VENTAS MISCELANEAS,DIFERENCIA POR HO,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-VENTAS MISCELANEAS-CARGO POR CAMBIO DE HORARIO,,3E+14,,,,,,,,
3847,,TTP_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION TTP TMS,SANTANDER_8285,,,,TTP050504P51,,,,,MIYANA,,,VENTAS MISCELANEAS,DIRECTO TTP TTP,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,4.04181E+16,1,,,,,,TMS-VENTAS MISCELANEAS-DIRECTO TTP TTP--EFE-AR_IVA,,3E+14,,,SI,,DDMMRRRR,MIYANA,S,
3926,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,MIYANA,,,EBUS TTP1,,BBV,,SI,SI,,,,,,,,,,,,,,,,,1,,4.04181E+16,1,,,,,,TMS-EBUS TTP1---BBV-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,SI,AFIL.-007273370-,DDMMRRRR,,D,
3927,,TTP_BU,PORTAL*,FACTURA,INTERCOS,,,,TRANSACCION INTER TT,,,,,TTP050504P51,,,,AMP521016875,MIYANA,,,EBUS TTP1,TERCEROS-ER,BBV,,SI,SI,,,,,,,,,,,,,,,,,1,,1,1,,,,,,PORTAL*-EBUS TTP1-TERCEROS-ER--BBV-AR_IVA16,,3E+14,,,,,,,,
720,101,AMPERSA_BU,TMS,FACTURA,PROPIO,,TAS-IVAAR16%,Facturas AMPERSA,TRANSACCIONES ER TMS,,,,,TTP050504P51,,,,AMP521016875,SMA,,,DIRECTO ECONOMICO,,BBV,,SI,,01-00-00-1199-000-00-0000-2204101-0000-00000,01-00-00-1199-000-00-0000-1101202-0000-00000,,,,,,,,,,,,,,,1,,-1,,AMPERSA-NA-TTP-Administración-NA-NA-NA-Venta a terceros-NA-NA,AMPERSA-NA-NA-Administración-NA-NA-NA-Santander Compensación  3-NA-NA,,,,TMS-DIRECTO ECONOMICO---BBV-AR_IVA16,,3E+14,,,,,,,,
2022,102,CONTERSA_BU,PORTAL,FACTURA,INTERCOS,SI,AP_IVA16,FACTURAS CONTERSA,FACTURA CTE,,,,,CTE060224DA3,,,,AMP521016875,,,,RENTA DE AUTOBUS,,TODOS,,SI,SI,05-15-01-1199-000-00-2001-6600506-0000-00000,05-00-01-1199-000-00-0000-1110301-0000-00000,,,01-02-05-1101-101-00-2001-5500245-0000-00000,,,,,,,,,,,,-1,,-1,,CONTACTOS-Turismo-AMPERSA-Administración-NA-NA-Costo de Viaje-Ingresos por Arrendamient-NA-NA,CONTACTOS-NA-AMPERSA-Administración-NA-NA-NA-Clientes Crédito-NA-NA,,,AMPERSA-Turismo-CONTACTOS-CAPU-NA-NA-Costo de Viaje-Recuperación de Costo-NA-NA,,,3E+14,,,,,,,,
3390,102,CONTERSA_BU,TMS,FACTURA,PROPIO,,TAS-IVAEXE,FACTURAS CONTERSA,TRANSACCIONES CT TMS,,,,,CTE060224DA3,,,,XAXX010101000,SMAB,,,SERVICIO DE TURISMO CT,,BBV,,SI,,05-00-00-1199-000-00-0000-2204101-0000-00000,05-00-00-1101-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,CONTACTOS-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,CONTACTOS-NA-NA-CAPU-NA-NA-NA-Cofre-NA-NA,,,,,,3E+14,,,,,,,,
3391,102,CONTERSA_BU,TMS,FACTURA,PROPIO,,TAS-IVAEXE,FACTURAS CONTERSA,TRANSACCIONES CT TMS,,,,,CTE060224DA3,,,,XAXX010101000,WEB,,,SERVICIO DE TURISMO TRANVIA CT,,BBV,,SI,NO,05-00-00-1199-000-00-0000-2204101-0000-00000,05-00-00-1101-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,4.04181E+16,,CONTACTOS-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,CONTACTOS-NA-NA-CAPU-NA-NA-NA-Cofre-NA-NA,,,,TMS-SERVICIO DE TURISMO TRANVIA CT-BBV--AR_IVA16,,3E+14,,,,,,,,
3392,102,CONTERSA_BU,TMS,FACTURA,PROPIO,,,FACTURAS CONTERSA,TRANSACCIONES CT TMS,,,,,CTE060224DA3,,,,XAXX010101000,SUR,,,SERVICIO DE TURISMO CT,,BBV,,SI,,05-00-00-1199-000-00-0000-2204101-0000-00000,05-00-00-1101-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,CONTACTOS-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,CONTACTOS-NA-NA-CAPU-NA-NA-NA-Cofre-NA-NA,,,,,,3E+14,,,,,,,,
3389,102,CONTERSA_BU,TMS,FACTURA,PROPIO,,TAS-IVAEXE,FACTURAS CONTERSA,TRANSACCIONES CT TMS,,,,,CTE060224DA3,,,,XAXX010101000,CAPU,,,VENTAS MISCELANEAS,DIFERENCIA POR HO,EFE,,SI,,05-00-00-1199-000-00-0000-2204101-0000-00000,05-00-00-1101-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,CONTACTOS-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,CONTACTOS-NA-NA-CAPU-NA-NA-NA-Cofre-NA-NA,,,,TMS-VENTAS MISCELANEAS-DIF POR CAMBIO DE HORARIO,,3E+14,,,,,,,,
870,,TTP_BU,TMS,FACTURA,PROPIO,,TAS-IVAEXE,FACTURAS TTP,TRANSACCION TTP TMS,,,,,TTP050504P51,,,,,CHOL,,,DIRECTO TTP,,EFE,,SI,NO,11-00-00-1199-000-00-0000-2204101-0000-00000,11-00-00-1109-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,AMPERSA-NA-TTP-Administración-NA-NA-NA-Venta a terceros-NA-NA,AMPERSA-NA-NA-Administración-NA-NA-NA-Santander Compensación  3-NA-NA,,,,TMS-DIRECTO TTP---EFE-AR_IVA_16,,3E+14,,,,,,,,
873,,CONTERSA_BU,TOPDRIVER,NOTA DE CREDITO,PROPIO,NO,,NC CONTERSA,NOTA DE CREDITO TDF,,,,,CTE060224DA3,,,,,TODOS,,,RENTA DE UNIDADES,,CRE,,SI,,05-16-00-1101-116-00-0000-4400211-0000-00000,05-16-00-1199-000-00-0000-1110102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,CONTACTOS-Top Driver-NA-Administración-Foráneo-NA-NA-Por Transporte de Pasajer-NA-NA,CONTACTOS-Top Driver-NA-Administración-NA-NA-NA-Clientes Crédito-NA-NA,,,,,,3E+14,,,,,,,,
874,,CONTERSA_BU,TOPDRIVER,FACTURA,PROPIO,NO,TAS-IVAAR16%,FACTURAS CONTERSA,FACTURA TDF,,,,,CTE060224DA3,,,,,TODOS,,,RENTA DE UNIDADES,,CRE,,SI,,05-16-00-1101-116-00-0000-4400211-0000-00000,05-16-00-1199-000-00-0000-1110102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,CONTACTOS-Top Driver-NA-Administración-Foráneo-NA-NA-Por Transporte de Pasajer-NA-NA,CONTACTOS-Top Driver-NA-Administración-NA-NA-NA-Clientes Crédito-NA-NA,,,,TOPDRIVER-RENTA DE UNIDADES---CRE-AR_IVA16,,3E+14,,,,,,,,
3527,,TTP_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION TTP TMS,,,,,TTP050504P51,,,,,PASDEST,,,DIRECTO TTP TTP,,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-DIRECTO TTP---EFE-AR_IVA_16,,3E+14,,,,,,,,
3528,,TTP_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION TTP TMS,HSBC 0764,,,,TTP050504P51,,,,,PASDEST,,,INTERMEDIO TTP,,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,4.04181E+16,1,,,,,,TMS-INTERMEDIO TTP---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,PDESTT,D,
3529,,TTP_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION TTP TMS,,,,,TTP050504P51,,,,,PANTARA,,,VENTAS MISCELANEAS,DIRECTO TTP TTP,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-VENTAS MISCELANEAS-EBUS TTP1-,,3E+14,,,,,,,,
3530,,CONTERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES CT TMS,,,,,CTE060224DA3,,,,,CAPSETEX,,,PULLMAN PRIMERA CLASE CT,,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-PULLMAN PRIMERA CLASE CT---EFE-AR_IVA_EXENTO,,3E+14,,,,,,,,
3531,,CONTERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES CT TMS,SANTANDER_0995,,,,CTE060224DA3,,,,XAXX010101000,CAPSETEX,,,SERVICIO DE TURISMO CT,,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,4.04181E+16,1,,,,,,TMS-SERVICIO DE TURISMO CT---EFE-AR_IVA16,,3E+14,CONTERSA_BU,3E+14,SI,,DDMMRRRR,CAPSETEXT,D,10
3532,,CONTERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES CT TMS,,,,,CTE060224DA3,,,,,4PTE,,,VENTAS MISCELANEAS,SERVICIO DE TURISMO CT,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-VENTAS MISCELANEAS-SERVICIO DE TURISMO CT¿EFE,,3E+14,,,,,,,,
3533,,CONTERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES CT TMS,,,,,CTE060224DA3,,,,,CAPU,,,SERVICIO DE EVENTOS CT,,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-SERVICIO DE TURISMO CT---EFE-,,3E+14,,,,,,,,
3534,,CONTERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES CT TMS,HSBC_0291,,,,CTE060224DA3,,,,XAXX010101000,PASDEST,,,SERVICIO DE TURISMO CT,,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,4.04181E+16,1,,,,,,TMS-SERVICIO DE TURISMO CT---EFE-,,3E+14,,,SI,,DDMMRRRR,PDESTT,D,
3535,,CONTERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES CT TMS,,,,,CTE060224DA3,,,,,ZOCALO,,,VENTAS MISCELANEAS,DIFERENCIA POR HO,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-VENTAS MISCELANEAS-SERVICIO DE TURISMO CT--EFE,,3E+14,,,,,,,,
3708,,TTP_BU,PORTAL*,FACTURA,INTERCOS,,,,TRANSACCION INTER TT,,,,,TTP050504P51,,,,AMP521016875,PASDEST,,,VENTAS MISCELANEAS,CARGO POR CAMBIO DE HORARIO,BBV,,SI,SI,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-VENTAS MISCELANEAS-CARGO POR CAMBIO DE HORARIO,,3E+14,AMPERSA_BU,3E+14,,,,,,
3848,,TTP_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION TTP TMS,SANTANDER_8285,,,,TTP050504P51,,,,XAXX010101000,WTC,,,VENTAS MISCELANEAS,AUDIFONOS EBUS,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,4.04181E+16,1,,,,,,TMS-VENTAS MISCELANEAS-AUDIFONOS EBUS,,3E+14,,,SI,,DDMMRRRR,WTCT,S,
4126,,TTP_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION TTP TMS,SANTANDER_8285,,,,TTP050504P51,,,,,STAFE,,,VENTAS MISCELANEAS,AUDIFONOS EBUS,EFE,,SI,NO,,,,,,,,,,,,,,,,,,,4.04181E+16,,,,,,,TMS-VENTAS MISCELANEAS-AUDIFONOS EBUS,,3E+14,,,SI,,DDMMRRRR,STAF,S,
3526,,TTP_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION TTP TMS,,,,,TTP050504P51,,,,,CNORTE,,,INTERMEDIO TTP,,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-INTERMEDIO TTP---EFE-AR_IVA16,,3E+14,,,,,,,,
4166,,TTP_BU,PORTAL*,FACTURA,INTERCOS,,,,TRANSACCION INTER TT,,,,,TTP050504P51,,,,AMP521016875,PASDEST,,,VENTAS MISCELANEAS,DIFERENCIA POR HO,BBV,,SI,SI,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-VENTAS MISCELANEAS-CARGO POR CAMBIO DE HORARIO,,3E+14,AMPERSA_BU,3E+14,,,,,,
661,,CONTERSA_BU,TOPDRIVER,RECIBO,PROPIO,,,,,,,,,CTE060224DA3,,,,,4 PONIENTE,,,RENTA DE UNIDADES,,TCR,,SI,,,,,,,,,,,,,,,,,,1,,-1,,,,,,,,,3E+14,,,,,,,,
813,145,EXPRESSO_BU,PORTAL,FACTURA,PROPIO,,TAS-IVAAR16%,FACTURAS EXPRESSO,FACTURA ENE,,,EXPRESSO NEGOCIOS SA DE CV,EXPRESSO,ENE0410255W7,,,,,PUEBLA,,,Arrendamiento de Equipo,,CRE,,SI,,14-45-00-1101-502-00-0000-4400205-0000-00000,14-45-00-1199-000-00-0000-1110102-0000-00000,,,,,,,,,,,,,,,1,,-1,,EXPRESSO-Arrendadora-NA-CAPU-Equipo-NA-NA-Arrendamiento Filial-NA-NA,,,,,,,3E+14,,,,,,,,
2407,143,MACRO_BU,TMS,FACTURA,PROPIO,,,FACTURAS MACRO,TRANSACCION ATM TMS,,,,,ATM000204JJ2,,,,XAXX010101000,CAPUR,,,URBANO BICENTENARIO,,EFE,,SI,,18-25-00-1101-115-00-0000-4400101-0000-00000,18-00-00-1101-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,MACRO-Bicentenario-NA-CAPU-Bicentenario B-NA-NA-Por Transporte de Pasajer-NA-NA,MACRO-NA-NA-CAPU-NA-NA-NA-Cofre-NA-NA,,,,TMS-URBANO BICENTENARIO---EFE-,,3E+14,,,,,,,,
856,,CONTERSA_BU,VENTOUR,NOTA DE CREDITO,PROPIO,,,NC CONTERSA,NOTA DE CREDITO TR,,,,,CTE060224DA3,,,,,TODOS,,,RENTA DE AUTOBUSES,,CRE,,SI,,05-15-00-1101-112-00-0000-4400210-0000-00000,05-15-00-1199-000-00-0000-1110102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,CONTACTOS-Top Driver-NA-Administración-Foráneo-NA-NA-Por Transporte de Pasajer-NA-NA,CONTACTOS-Turismo-NA-Administración-NA-NA-NA-Clientes Crédito-NA-NA,,,,,,3E+14,,,,,,,,
858,,TTP_BU,TMS,FACTURA,PROPIO,,TAS-IVAEXE,FACTURAS TTP,TRANSACCION TTP TMS,SANTANDER_8285,,,,TTP050504P51,,,,AMP521016875,SMA,,,INTERMEDIO PISTA,,EFE,,SI,NO,11-00-00-1199-000-00-0000-2204101-0000-00000,11-00-00-1103-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,4.04181E+16,,AMPERSA-NA-TTP-Administración-NA-NA-NA-Venta a terceros-NA-NA,AMPERSA-NA-NA-Administración-NA-NA-NA-Santander Compensación  3-NA-NA,,,,TMS-INTERMEDIO PISTA TTP---EFE-AR_IVA_16,,3E+14,,,SI,,DDMMRRRR,SMAT,D,
859,,TTP_BU,TMS,FACTURA,PROPIO,,TAS-IVAEXE,FACTURAS TTP,TRANSACCION TTP TMS,SANTANDER_8285,,,,TTP050504P51,,,,XAXX010101016,SMA,,,DIRECTO TTP,,EFE,,SI,NO,11-00-00-1199-000-00-0000-2204101-0000-00000,11-00-00-1103-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,4.04181E+16,,AMPERSA-NA-TTP-Administración-NA-NA-NA-Venta a terceros-NA-NA,AMPERSA-NA-NA-Administración-NA-NA-NA-Santander Compensación  3-NA-NA,,,,TMS-DIRECTO TTP---EFE-AR_IVA_16,,3E+14,,,SI,,DDMMRRRR,SMAT,D,
2408,143,MACRO_BU,TMS,FACTURA,PROPIO,,,FACTURAS MACRO,TRANSACCION ATM TMS,,,,,ATM000204JJ2,,,,XAXX010101000,CAPUR,,,BICENTENARIO A,,EFE,,SI,,18-25-00-1101-124-00-0000-4400101-0000-00000,18-00-00-1101-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,MACRO-Bicentenario-NA-CAPU-Bicentenario A-NA-NA-Por Transporte de Pasajer-NA-NA,MACRO-NA-NA-CAPU-NA-NA-NA-Cofre-NA-NA,,,,TMS-BICENTENARIO A---EFE-,,3E+14,,,,,,,,
2806,,CONTERSA_BU,PORTAL,FACTURA,INTERCOS,SI,AP_IVA16,FACTURAS CONTERSA,FACTURA CTE,,,,,CTE060224DA3,,,,TTP050504P51,,,,TELCEL 1208-5101-5500209,,,,SI,SI,05-10-11-1199-000-00-4201-6600408-0000-00000,05-00-11-1199-000-00-0000-1110301-0000-00000,,,11-02-00-1208-125-00-5101-5500209-0000-00000,,,,,,,,,,,,-1,,-1,,CONTACTOS-NA-AMPERSA-Administración-NA-NA-Comercial-Teléfono-NA-NA,CONTACTOS-NA-VERSA-Administración-NA-NA-NA-Clientes Crédito-NA-NA,,,AMPERSA-Directos-NA-Santa Fe-NA-NA-Comercial-Radios y Telefonía Celula-NA-NA,,,3E+14,,,,,,,,
